,model,ablation,predicted,fold,fold_id,type,subject,joint,polDegree,FNO_batch,FNO_nbMod,FNO_nbHC,FNO_maxIt,fitTime,posRMSE,velRMSE,posAAE,velAAE,tauRMSE,tauAAE,pErrMax,vErrMax,pErrStd,vErrStd,tauErrMax,tauErrStd
988,MVPR,Ty,posvel,2-fold,fold2,train,S16_c,shoulder,2,,,,,5.830944299697876,0.3041705972798663,0.0042276496342517,0.2514113804052027,0.003353066018267,2.657211066042284,2.158887522164085,0.848965151482253,0.0214539516249265,0.3040244598356352,0.0042166692440683,7.568067773941491,2.6529317964326475
989,MVPR,Ty,posvel,2-fold,fold2,train,S16_c,elbow,2,,,,,5.830944299697876,0.3055652710375851,0.0050118870346474,0.2546236116855894,0.0039521431988492,1.0925512117793998,0.8890925198024217,0.8503925945831772,0.0190234170034164,0.3049675971964591,0.0049928229305298,2.9733096574791418,1.0852328230659278
990,MVPR,Ty,posvel,2-fold,fold2,train,S17_c,shoulder,2,,,,,5.830944299697876,0.3604153476631822,0.0053828351105544,0.2934693862686341,0.0044568384185308,2.858991185507421,2.287043518389777,1.0652836649903916,0.0154716577024663,0.3585342760858407,0.0053772062145288,9.441961262180524,2.809964058633894
991,MVPR,Ty,posvel,2-fold,fold2,train,S17_c,elbow,2,,,,,5.830944299697876,0.2908274887506967,0.0051447539919924,0.2349718669736387,0.0041278177859977,0.9291233988238434,0.7438154738022319,0.810026175883175,0.0202804889232416,0.2898458834899312,0.0051431927257828,3.3256158099145274,0.925125255015027
992,MVPR,Ty,posvel,2-fold,fold2,train,S2_c,shoulder,2,,,,,5.830944299697876,0.3290679759891349,0.0044195733038892,0.2802457442556264,0.0034779265332731,1.9513695637553656,1.5548612255010217,0.9386532449996472,0.0159277446984372,0.3227534620367735,0.0044093516927002,6.4716473214751495,1.9497236654991392
993,MVPR,Ty,posvel,2-fold,fold2,train,S2_c,elbow,2,,,,,5.830944299697876,0.3279848590879383,0.0050071845393338,0.2702600758494795,0.0039369708075026,0.8841769309806384,0.7178502352090278,0.8154621324124363,0.0170974618472873,0.3118664925764038,0.0049926271826475,3.1207803970757246,0.8840579686795823
994,MVPR,Ty,posvel,2-fold,fold2,train,S4_c,shoulder,2,,,,,5.830944299697876,0.3939686415935161,0.0059995532560465,0.3206643014736344,0.0047884514428035,2.398697265991007,1.8768982967232395,1.1533197193077416,0.0215346849791921,0.3919361888501589,0.0059554701234315,7.537755039263919,2.3538376223924944
995,MVPR,Ty,posvel,2-fold,fold2,train,S4_c,elbow,2,,,,,5.830944299697876,0.4436772667814931,0.0085037633043859,0.3607907235692772,0.0066210370552671,0.8800859881275961,0.7050210193538724,1.2882387882365756,0.0364314923016198,0.4415089622259578,0.0085035766359989,3.289817084657906,0.8758265257670514
996,MVPR,Ty,posvel,2-fold,fold2,train,S7_c,shoulder,2,,,,,5.830944299697876,0.3630101751338092,0.0050712626671715,0.2926380004762909,0.0040954055069779,3.495043682900171,2.7668704832356696,1.3170142090634394,0.0153171450554703,0.362483369362609,0.0050712256553395,12.129009258628528,3.457563507908139
997,MVPR,Ty,posvel,2-fold,fold2,train,S7_c,elbow,2,,,,,5.830944299697876,0.2931633669526705,0.0048084182813067,0.2408691334263986,0.0037525454721506,1.0247151961042087,0.826693815143521,0.9065355505952998,0.021988578665659,0.2931291279863036,0.0048071436535928,3.467350181905799,1.0229630101090332
998,MVPR,Ty,posvel,2-fold,fold2,train,S9_c,shoulder,2,,,,,5.830944299697876,0.3690264501096506,0.0057188893260715,0.3025796418600231,0.0047834563205568,1.89890512040922,1.500608929387614,1.0887116129898569,0.01834337508978,0.3677663937254866,0.0057024166342906,6.303320850258552,1.842855763358592
999,MVPR,Ty,posvel,2-fold,fold2,train,S9_c,elbow,2,,,,,5.830944299697876,0.3567426644910073,0.0053677911224303,0.2935984395130233,0.004195945936845,0.6435670148468288,0.5233901998480954,1.0834438318072244,0.01708326610346,0.34876174871038,0.0053384346391537,2.1909573853331583,0.6420310168638322
1000,MVPR,Ty,posvel,2-fold,fold2,eval,S01_a,shoulder,2,,,,,5.830944299697876,0.1065052173858149,0.0023703196558759,0.0859971511276462,0.0018618091152382,0.4041324708977051,0.3098881263352773,0.4201735969093708,0.0128654486606964,0.0849177787533472,0.0023111095923675,1.7054879506045515,0.3679677746000647
1001,MVPR,Ty,posvel,2-fold,fold2,eval,S01_a,elbow,2,,,,,5.830944299697876,0.1319308556797836,0.0026651786248506,0.1068777536673147,0.0020622246620512,0.2532945887623734,0.1944925924681384,0.5042362585068343,0.0139255129434692,0.1120595544340465,0.0026520775994498,1.100754208731001,0.2528523017001181
1002,MVPR,Ty,posvel,2-fold,fold2,eval,S02_a,shoulder,2,,,,,5.830944299697876,0.3392874291385497,0.0027674327962908,0.3158696375860058,0.0020497054561192,0.93823616894894,0.8596658660171196,1.0306754511703602,0.0160176384234809,0.1265613581468978,0.0027188846196388,2.6601013898067807,0.4001949625085827
1003,MVPR,Ty,posvel,2-fold,fold2,eval,S02_a,elbow,2,,,,,5.830944299697876,0.3032177250362951,0.0056624526335021,0.2685015957488786,0.0048750538563157,0.4578112448776918,0.3694993093363209,0.9587487542720344,0.0178484421097843,0.1545665768925669,0.0054926265201856,1.7587252732512435,0.4281802349993779
1004,MVPR,Ty,posvel,2-fold,fold2,eval,S04_a,shoulder,2,,,,,5.830944299697876,0.1365139955251171,0.0036447352205774,0.1033347837373833,0.0028344792271052,0.6169942609113864,0.5004992610907586,0.5691190403872443,0.0173321098743511,0.1226923648264119,0.0034660783598077,2.8248672566322792,0.552692415754609
1005,MVPR,Ty,posvel,2-fold,fold2,eval,S04_a,elbow,2,,,,,5.830944299697876,0.25304150558082,0.0030855843613508,0.2104796890372763,0.0023601144196843,0.5520957109473801,0.4575636230015294,0.7996001048383552,0.012989614900827,0.1728065675035091,0.0030187193625623,1.7493125155477398,0.4064998043243828
1006,MVPR,Ty,posvel,2-fold,fold2,eval,S09_a,shoulder,2,,,,,5.830944299697876,0.2250683573461503,0.0049911286453391,0.1839918657170655,0.0039196799482568,1.047673606368684,0.8492287074529523,0.9257480674103792,0.0271289823477001,0.1459662817354154,0.0045419148193005,3.562682222422425,0.7483882289585871
1007,MVPR,Ty,posvel,2-fold,fold2,eval,S09_a,elbow,2,,,,,5.830944299697876,0.2151058083857621,0.0047154478532787,0.1694301892864611,0.0037215939095065,0.4969223530139424,0.4040485327326984,0.7644645407476969,0.0209587086215358,0.1982810235889323,0.0039947498432934,1.794374946386331,0.4333376153294564
1008,MVPR,Ty,posvel,2-fold,fold2,eval,S10_c,shoulder,2,,,,,5.830944299697876,0.4306045620280299,0.0063378762796074,0.3499259102001782,0.0051958503191669,2.6437133234189707,2.105651593416882,1.3120249040774254,0.0182534343626288,0.4234775661555316,0.0062527568543716,7.999085680495154,2.5711145749383304
1009,MVPR,Ty,posvel,2-fold,fold2,eval,S10_c,elbow,2,,,,,5.830944299697876,0.3831336757278037,0.0059029524161308,0.3127985318205334,0.0046436995779818,0.6786225126539405,0.5510279063522984,1.1421847448053284,0.0226798676779101,0.3800752383656494,0.0057332618034837,2.2442740262978065,0.6780342743307127
1010,MVPR,Ty,posvel,2-fold,fold2,eval,S11_c,shoulder,2,,,,,5.830944299697876,0.4252867203799827,0.006641947029051,0.3494328285599472,0.005517041947366,2.108012825323549,1.7215457887483323,1.1878107287603974,0.020569845143335,0.4252651976670743,0.0064376658756401,6.24625316226807,2.103618720077228
1011,MVPR,Ty,posvel,2-fold,fold2,eval,S11_c,elbow,2,,,,,5.830944299697876,0.3491971985118112,0.0061518434198395,0.2725038564012735,0.0048127188450103,0.5902284236992357,0.4751953261639796,1.589308559385474,0.0262913702400316,0.3481095592863975,0.0059213760516851,2.100964009147379,0.5894763970144171
1012,MVPR,Ty,posvel,2-fold,fold2,eval,S12_c,shoulder,2,,,,,5.830944299697876,0.3767817446205789,0.0058151110179771,0.3099685603046007,0.0048436083747627,2.5503600130232758,2.0313196024295737,1.1215494037125986,0.0158097330427155,0.3767541185601509,0.0056253355852466,8.02092990993418,2.504320243041406
1013,MVPR,Ty,posvel,2-fold,fold2,eval,S12_c,elbow,2,,,,,5.830944299697876,0.3801134739586186,0.0066579166708924,0.3104272089149997,0.0053533128099417,0.744245417434192,0.6206348891898393,1.007520418349149,0.0266163537388606,0.356446097881829,0.0063989917170968,2.497369548545848,0.7314650526884067
1014,MVPR,Ty,posvel,2-fold,fold2,eval,S14_a,shoulder,2,,,,,5.830944299697876,0.3017057151658192,0.0041642016133701,0.2825717731677662,0.0034555869258002,0.370702182912798,0.308692334533084,0.6948920504052614,0.0157312973556372,0.1068192246521484,0.003049278889351,1.1302802457485712,0.3309808554044995
1015,MVPR,Ty,posvel,2-fold,fold2,eval,S14_a,elbow,2,,,,,5.830944299697876,0.3790966519059667,0.0067837958159071,0.3476274030810726,0.0056965913625399,0.1906305613837718,0.1533510370107843,0.8124704118648698,0.0245472449066539,0.1558469716328112,0.0066406711615218,0.6788143364692567,0.1629387971061239
1016,MVPR,Ty,posvel,2-fold,fold2,eval,S1_c,shoulder,2,,,,,5.830944299697876,0.4331888576193253,0.0059730587741988,0.3588536849897378,0.0046981125223171,3.0278107694465546,2.485957393891449,1.4086870084566483,0.0235509558152835,0.4310037784091011,0.0058217388838484,10.900138418992585,3.024767511393992
1017,MVPR,Ty,posvel,2-fold,fold2,eval,S1_c,elbow,2,,,,,5.830944299697876,0.3399404654699317,0.0067031624276462,0.2723367930888468,0.0052857186658162,0.8643996109422248,0.7018003544551227,1.191907738633006,0.0258955061601776,0.3392242666671124,0.0066539130509958,2.3004474674176736,0.8572349451874182
1018,MVPR,Ty,posvel,2-fold,fold2,eval,S3_c,shoulder,2,,,,,5.830944299697876,0.3783261786978564,0.0058962804251791,0.3056272976412663,0.0048214889449133,2.32656019497862,1.847892896156679,1.0728187349925262,0.0201119346514452,0.3746075101185578,0.0058190025039918,7.522135466287805,2.296131213973798
1019,MVPR,Ty,posvel,2-fold,fold2,eval,S3_c,elbow,2,,,,,5.830944299697876,0.3274073662592478,0.0055066569219356,0.2635034815314236,0.0042924176321403,0.8334129729977319,0.6631500449753507,1.1651531708835654,0.0203700300924438,0.3133200963942258,0.0053156241618275,2.864358181938006,0.8160179176964109
1020,MVPR,Ty,posvel,2-fold,fold2,eval,S5_c,shoulder,2,,,,,5.830944299697876,0.3462599163664546,0.0048058987646936,0.2833905554431588,0.0040250815337658,2.74516402972188,2.1648776264916365,0.990035447917048,0.0166834321218798,0.345902596788475,0.0047873031075116,9.281174018952736,2.7242513229979908
1021,MVPR,Ty,posvel,2-fold,fold2,eval,S5_c,elbow,2,,,,,5.830944299697876,0.3187733843920899,0.005125940714326,0.2619041339580471,0.0040871859730301,0.955404255100026,0.7820768949590818,0.9854706928011564,0.0201198449995305,0.3064060006351431,0.0051117812112075,2.995751933045904,0.9544628812367388
1022,MVPR,Ty,posvel,2-fold,fold2,eval,S6_c,shoulder,2,,,,,5.830944299697876,0.5463202564505266,0.0061505260930551,0.4276833019735986,0.0049349388513812,3.02868324305202,2.4175457258902817,2.3298951037095463,0.0198111631372877,0.531014618283326,0.0057686308016353,9.069145988374617,2.962780520742636
1023,MVPR,Ty,posvel,2-fold,fold2,eval,S6_c,elbow,2,,,,,5.830944299697876,0.3987992161083925,0.0056997874665605,0.3071630249788019,0.0045805513143747,0.8942414216788556,0.7249317777486701,2.016983206563016,0.0262409260673273,0.398583680314612,0.0052641207894308,3.3854742826289854,0.8725151522289208
1024,MVPR,Ty,posvel,2-fold,fold2,eval,S8_c,shoulder,2,,,,,5.830944299697876,0.4151713857056338,0.006334764068407,0.3482794737431275,0.0051473197936725,2.9541719012348846,2.3207049305141383,1.5913620491396154,0.0211278716362207,0.4127193295225438,0.0063247120237429,11.85474915983771,2.925772802450175
1025,MVPR,Ty,posvel,2-fold,fold2,eval,S8_c,elbow,2,,,,,5.830944299697876,0.3642233471639278,0.0060546740651812,0.2963924874047612,0.0049139133271739,1.0151663074834554,0.8135186246458177,1.1086762286967162,0.0238597623365938,0.3282008497669703,0.0060517311521695,4.56249479029489,0.99910485392994
1026,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S01_a,shoulder,2,,,,,1.85308575630188,,0.0135162810199757,,0.0123704369800504,,,,0.0282736915457577,,0.0135153815784904,,
1027,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S01_a,elbow,2,,,,,1.85308575630188,,0.0098865090872613,,0.0084218063725607,,,,0.0275280188229617,,0.0098704722191745,,
1028,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S02_a,shoulder,2,,,,,1.85308575630188,,0.0103535764429199,,0.0093073049682398,,,,0.0241659701468244,,0.0103527310048368,,
1029,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S02_a,elbow,2,,,,,1.85308575630188,,0.0071808219245411,,0.0059629622376365,,,,0.0255684681282352,,0.0071779779681595,,
1030,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S04_a,shoulder,2,,,,,1.85308575630188,,0.012061963628599,,0.0105840839191387,,,,0.0287724473698855,,0.0120619126333534,,
1031,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S04_a,elbow,2,,,,,1.85308575630188,,0.0109326113085079,,0.0092216002901238,,,,0.0290021836290863,,0.0109321673868906,,
1032,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S09_a,shoulder,2,,,,,1.85308575630188,,0.0116564176275669,,0.0095160452522101,,,,0.0322315003097913,,0.0116299379112002,,
1033,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S09_a,elbow,2,,,,,1.85308575630188,,0.0107577026394637,,0.0088713765206289,,,,0.0307686647623203,,0.0107383735598367,,
1034,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S10_c,shoulder,2,,,,,1.85308575630188,,0.0060489528616637,,0.0049500432891941,,,,0.019560322778897,,0.0060469452622603,,
1035,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S10_c,elbow,2,,,,,1.85308575630188,,0.005488393473774,,0.0043085014531972,,,,0.0239148307558415,,0.005488320048453,,
1036,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S11_c,shoulder,2,,,,,1.85308575630188,,0.0063044096822773,,0.0052232932324417,,,,0.0198032595523126,,0.0063042717368833,,
1037,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S11_c,elbow,2,,,,,1.85308575630188,,0.0052658442183754,,0.0041252497507255,,,,0.0203186163290786,,0.0052615584831394,,
1038,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S12_c,shoulder,2,,,,,1.85308575630188,,0.005620187813961,,0.0046686677005039,,,,0.0157803579285285,,0.0056201583516892,,
1039,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S12_c,elbow,2,,,,,1.85308575630188,,0.0061399387183191,,0.0049227674489898,,,,0.0201617323801206,,0.0061159900653301,,
1040,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S14_a,shoulder,2,,,,,1.85308575630188,,0.0120617194437182,,0.0109183449880236,,,,0.0328579987121839,,0.0120609204021575,,
1041,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S14_a,elbow,2,,,,,1.85308575630188,,0.009388993870313,,0.0077733744673122,,,,0.0350763609805745,,0.0093843653511348,,
1042,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S1_c,shoulder,2,,,,,1.85308575630188,,0.0051291086904897,,0.004109578585756,,,,0.0222493971963953,,0.0051261989371833,,
1043,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S1_c,elbow,2,,,,,1.85308575630188,,0.0057897491066591,,0.0045110581759289,,,,0.0273585888441016,,0.0057862138464215,,
1044,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S3_c,shoulder,2,,,,,1.85308575630188,,0.0056233093360028,,0.0046001553758382,,,,0.0196346537141267,,0.0056148483945085,,
1045,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S3_c,elbow,2,,,,,1.85308575630188,,0.0049236328697637,,0.0038908943997887,,,,0.0165958747622382,,0.0049085060641453,,
1046,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S5_c,shoulder,2,,,,,1.85308575630188,,0.0047207134847674,,0.003967229133635,,,,0.0158322460303023,,0.0047160357566533,,
1047,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S5_c,elbow,2,,,,,1.85308575630188,,0.0048911834415679,,0.0039198872347971,,,,0.018247499752141,,0.004884592553005,,
1048,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S6_c,shoulder,2,,,,,1.85308575630188,,0.0052173832278911,,0.004225793278116,,,,0.0197775440480241,,0.0052169340022927,,
1049,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S6_c,elbow,2,,,,,1.85308575630188,,0.0037197563501845,,0.0028585755132099,,,,0.0149713508644732,,0.0037102792695931,,
1050,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S8_c,shoulder,2,,,,,1.85308575630188,,0.0063266957536846,,0.0051534676335302,,,,0.0194370130367634,,0.0063266735543466,,
1051,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S8_c,elbow,2,,,,,1.85308575630188,,0.0057708998249773,,0.0046710356673141,,,,0.0221340204038357,,0.0057708153403785,,
1052,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S03_a,shoulder,2,,,,,1.85308575630188,,0.0144314690983447,,0.0130241038611843,,,,0.0283074087221184,,0.0144308180035408,,
1053,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S03_a,elbow,2,,,,,1.85308575630188,,0.0126457958280025,,0.0108219130432418,,,,0.0336586860496546,,0.0126414108685042,,
1054,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S05_a,shoulder,2,,,,,1.85308575630188,,0.0094617170865095,,0.0085800639677895,,,,0.023764118321268,,0.0094532596683283,,
1055,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S05_a,elbow,2,,,,,1.85308575630188,,0.0083627932488968,,0.0068207151358286,,,,0.0273473883528302,,0.0083425084999327,,
1056,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S06_a,shoulder,2,,,,,1.85308575630188,,0.0118148523812173,,0.0107548490237674,,,,0.0273079293701315,,0.0118145441037645,,
1057,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S06_a,elbow,2,,,,,1.85308575630188,,0.0096139657590244,,0.0082687636153193,,,,0.0244136524926643,,0.009613808931195,,
1058,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S10_a,shoulder,2,,,,,1.85308575630188,,0.0071146113432336,,0.0063512341728888,,,,0.0195612120887452,,0.0071145987898234,,
1059,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S10_a,elbow,2,,,,,1.85308575630188,,0.0048683150767744,,0.0040779857955435,,,,0.0153307694240176,,0.0048648694134988,,
1060,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S12_a,shoulder,2,,,,,1.85308575630188,,0.0117398590409821,,0.0102347658659734,,,,0.0251825154930364,,0.011730251441043,,
1061,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S12_a,elbow,2,,,,,1.85308575630188,,0.0080399423881081,,0.006375291264629,,,,0.0264278497478426,,0.0079917001045003,,
1062,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S13_c,shoulder,2,,,,,1.85308575630188,,0.0059345397884113,,0.0046808201268718,,,,0.029014378524497,,0.0059328548682281,,
1063,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S13_c,elbow,2,,,,,1.85308575630188,,0.0059183287478843,,0.0047038619050439,,,,0.0219629488002467,,0.0059086495150695,,
1064,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S14_c,shoulder,2,,,,,1.85308575630188,,0.0064579890855762,,0.0054071721436842,,,,0.0201340894252055,,0.0064390052215575,,
1065,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S14_c,elbow,2,,,,,1.85308575630188,,0.006256644931377,,0.0047499487010872,,,,0.0257615884525555,,0.0062566007677741,,
1066,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S15_c,shoulder,2,,,,,1.85308575630188,,0.0059628114440828,,0.0049786919017304,,,,0.0275641387638505,,0.0059537718644804,,
1067,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S15_c,elbow,2,,,,,1.85308575630188,,0.0050781220951224,,0.0041080715327513,,,,0.0215805919252641,,0.0050515845852893,,
1068,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S16_c,shoulder,2,,,,,1.85308575630188,,0.0044972515265981,,0.0035226276783933,,,,0.0214798623791944,,0.0044967098161097,,
1069,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S16_c,elbow,2,,,,,1.85308575630188,,0.0049667331236585,,0.0039504263436957,,,,0.0180586423544921,,0.0049631568452912,,
