,model,ablation,predicted,fold,fold_id,type,dataType,subject,joint,polDegree,FNO_shuff,FNO_batch,FNO_nbMod,FNO_nbHC,FNO_maxIt,fitTime,posRMSE,velRMSE,posAAE,velAAE,tauRMSE,tauAAE,pErrMax,vErrMax,pErrStd,vErrStd,tauErrMax,tauErrStd
122,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S14_a,shoulder,,,,,,,0.083245038986206,0.6271798564800168,0.0123655178546557,0.5755717004023292,0.0111326116438313,2.4780818892542062,2.372363520875491,1.1813816615393102,0.0337153698397834,0.2492480397158647,0.0123364031374756,3.825095941040472,0.7160874071431076
123,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S14_a,elbow,,,,,,,0.083245038986206,0.2517615453745081,0.00984506000275,0.2109710267687505,0.0081634330811267,0.6706015928468451,0.6255755500845449,0.7271858722876756,0.035350895145327,0.1939278387463117,0.009827116598912,1.5343712905259468,0.2426737051170062
124,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S1_c,shoulder,,,,,,,0.083245038986206,0.3425343453350384,0.0050603490119417,0.285698290099524,0.0040404583933595,2.478053098928305,2.034175551494372,0.9466391415429376,0.0226428517015092,0.3415501349114173,0.0050603396689203,8.166479518092565,2.4778712499220568
125,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S1_c,elbow,,,,,,,0.083245038986206,0.3000138536927922,0.0057817828908371,0.2382145198303446,0.0045115476639464,0.791145285792683,0.633272280681022,0.9847734261394,0.0270738869622318,0.2919341976734882,0.0057817731684144,2.373960912828845,0.732867249103192
126,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S3_c,shoulder,,,,,,,0.083245038986206,0.3697366002966686,0.0056142587989023,0.3107200043225109,0.0045778735918673,2.263136201883803,1.877344663907192,0.947991497703776,0.0189259337012419,0.364323051649387,0.0056138549300928,6.453086965861331,2.2510871253564977
127,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S3_c,elbow,,,,,,,0.083245038986206,0.2905873649706399,0.0048974857014372,0.2349014027649744,0.0038809021284247,0.834710931448,0.6517671512049572,0.859863816409699,0.0169199117447913,0.2873285722165135,0.0048974570122431,2.695908277864333,0.7761059500053766
128,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S5_c,shoulder,,,,,,,0.083245038986206,0.3401956036345956,0.0046117615632887,0.2747934061660954,0.003849080959024,2.6954616124444217,2.10646373216852,1.0166227597759665,0.0160897894756418,0.3357872934594222,0.0046116851899395,8.978449484947209,2.622203216394747
129,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S5_c,elbow,,,,,,,0.083245038986206,0.3017479697572436,0.0049026808483405,0.246544673638445,0.0039310054904552,0.9107930141963608,0.7280289692755674,1.1889152450893103,0.0180685010532135,0.3002955668459231,0.0049023624636393,3.130778031545253,0.9068654922256169
130,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S6_c,shoulder,,,,,,,0.083245038986206,0.3497194847880328,0.0050095697789467,0.2912805901503752,0.0040683797527412,2.473508808649385,2.017213160164258,0.8211280308989324,0.0192606135999458,0.347248749885873,0.0050095685257422,6.9477564206644775,2.4697075992075272
131,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S6_c,elbow,,,,,,,0.083245038986206,0.2475187679635905,0.0035989147792479,0.2005232633026778,0.0027628322347492,0.7229687643372041,0.5895351001905424,0.7734968463441058,0.0152019711071782,0.2329363697174261,0.0035986372988532,3.356449611872229,0.7217317757389454
132,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S8_c,shoulder,,,,,,,0.083245038986206,0.400549299135975,0.0061935512607225,0.3440927021554364,0.0050494145378015,2.7329454059889446,2.265022934682986,0.9436906077391708,0.0183760882122498,0.3920816225483594,0.006193453242565,8.204453876816004,2.732944991635555
133,MVLR,Tx,posvel,2-fold,fold1,train,CALIB,S8_c,elbow,,,,,,,0.083245038986206,0.3264751268188874,0.0056806854500378,0.2684957748854831,0.004608026529615,0.8919546671042632,0.7164621975290821,0.8623569373105228,0.0218847393158888,0.3113951859438851,0.0056804482522112,3.2698355917946014,0.887464533829128
134,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S03_a,shoulder,,,,,,,0.083245038986206,0.4148388688987448,0.0147221144657911,0.3566299016114702,0.0133083098967129,2.279551307991168,1.9415992199579075,0.8633622167483445,0.0289403678255621,0.39510444647189,0.0147194211474761,4.305660754764742,1.9615804905326777
135,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S03_a,elbow,,,,,,,0.083245038986206,0.4533224693115761,0.0133140795070039,0.3446015137797995,0.011370450222375,1.270170226715128,1.1713224733770746,1.1369058544947244,0.0347112401056699,0.3160983002476721,0.0133108372417816,2.5180911347491204,0.4934553062260227
136,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S05_a,shoulder,,,,,,,0.083245038986206,0.3750546916246218,0.0098062530147168,0.3092434085814048,0.0089344535159054,2.413267012313365,2.154097656591876,0.8176188939263827,0.0239767989575663,0.294825776843323,0.0097914379451518,4.014486769277314,1.148751493514977
137,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S05_a,elbow,,,,,,,0.083245038986206,0.4677531991495715,0.0088950548232317,0.3972579352153281,0.0073943885334478,1.540246606794775,1.5099056357136251,1.242564160326364,0.028457448336647,0.2478005417001117,0.0088884809744954,2.369271893818885,0.3042114083709728
138,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S06_a,shoulder,,,,,,,0.083245038986206,0.4552476858228749,0.012038218299979,0.3917497318315235,0.0109359119566753,2.5502957039505314,2.371553842597312,0.8904517168477475,0.0276344216824087,0.2355258497679589,0.0120300724600367,4.256903648547799,0.9507103170309792
139,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S06_a,elbow,,,,,,,0.083245038986206,0.189648423625522,0.0102013905999492,0.1558256545922884,0.0087454441410638,1.1335657293284542,1.0408298408457524,0.615519497624184,0.0273786699878288,0.1884110735041027,0.0101988259593801,2.3148605084753444,0.4700694296581793
140,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S10_a,shoulder,,,,,,,0.083245038986206,0.5464457887390102,0.0073169862002205,0.5025471279239954,0.0064947313151413,2.2818598336460028,2.194388194265934,1.079405586461578,0.0205817726281663,0.2146225924323433,0.0072868120516497,3.4376737508609643,0.6257353700033721
141,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S10_a,elbow,,,,,,,0.083245038986206,0.2120024001428404,0.0052331816094545,0.1767862422534614,0.0044540119951854,0.7253455560960037,0.680975574859919,0.5913796491405061,0.0163731231791151,0.1808519648422956,0.005224248439057,1.3820810502547147,0.2497968018058352
142,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S12_a,shoulder,,,,,,,0.083245038986206,0.420320675029711,0.0117434351725724,0.3614881031744492,0.0102739838347551,3.192907570503956,3.008371553527704,0.801050328200642,0.0253511669983372,0.2239277486079742,0.0117337961424539,5.091637555965702,1.0702059137299906
143,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S12_a,elbow,,,,,,,0.083245038986206,0.2943549086984256,0.008338331689423,0.2578560996675313,0.0064874678129926,1.9266888903620016,1.837597317047461,0.7230653484736883,0.0269361764481884,0.1483274202884947,0.0083286957379416,3.279767206308435,0.5791080906224115
144,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S13_c,shoulder,,,,,,,0.083245038986206,0.4182786324851166,0.0055998779674346,0.3560571490776054,0.0044720151765416,2.177130565829774,1.8606848023464293,0.9306550749662582,0.0191427846605404,0.352255173827587,0.0055991964528377,4.993122734970102,1.968798900782725
145,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S13_c,elbow,,,,,,,0.083245038986206,0.3728598804444122,0.005858476922267,0.3017834435346,0.0046548193946101,0.8631181572310445,0.667077379875649,0.9704482087907944,0.0223364797380206,0.3491032376745318,0.0058556193177716,2.952125954273644,0.8112124529897383
146,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S14_c,shoulder,,,,,,,0.083245038986206,0.4473200490586597,0.0064305092817729,0.3781800203229817,0.0054378342812748,1.7218394347963604,1.4465392059178577,1.0650128860344,0.0209225686540079,0.4120606064491707,0.0064301524605865,5.179292117797994,1.6805658468116704
147,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S14_c,elbow,,,,,,,0.083245038986206,0.3953229817565188,0.0063024610275887,0.3259722042343274,0.0048212527480778,0.4743920447209369,0.3781777612038168,1.1412114665118016,0.0248619642623135,0.3454751745033173,0.0062986872524371,1.5662530963876045,0.4731475125607182
148,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S15_c,shoulder,,,,,,,0.083245038986206,0.3972885236244278,0.0056933596904399,0.3282776189812978,0.004845419192494,2.8555774494621144,2.293357046426617,1.0825365349041662,0.0181309912725574,0.3697633949054725,0.0056926885228303,8.270228002643695,2.625227252971738
149,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S15_c,elbow,,,,,,,0.083245038986206,0.3145005426010337,0.0049935766481454,0.2465671789070225,0.0040456565648255,0.7241133430033206,0.5767696607412499,1.052888468413419,0.0216871926209974,0.2891579574745411,0.0049935039051393,2.3694239538981305,0.7219857935057324
150,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S16_c,shoulder,,,,,,,0.083245038986206,0.305515523440061,0.0041488950421845,0.2516697119008396,0.0032560141260684,2.6689435746198487,2.1927681906085144,0.868943486924199,0.0204074236174641,0.3048133178425931,0.0041472656710701,7.675895846620496,2.664970982974711
151,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S16_c,elbow,,,,,,,0.083245038986206,0.316819559201312,0.0047939917005921,0.2657651675232541,0.0038223902422135,1.1312800357696589,0.8954667592906024,0.7707985297224318,0.0174084036512368,0.3063590359228722,0.0047920201673918,3.1408309347696437,1.086041449305257
152,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S17_c,shoulder,,,,,,,0.083245038986206,0.3784044714246576,0.0054108063250404,0.308536421555976,0.0045094461161183,2.9556495114361536,2.352461187146308,1.073297271981336,0.0153916998299678,0.3534409892645289,0.0054034143006877,8.98411909228235,2.7828833438608465
153,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S17_c,elbow,,,,,,,0.083245038986206,0.3234251747445117,0.0049859826128274,0.261371877410817,0.0040185970402923,0.9359798391360568,0.742260019117859,0.9077621978200604,0.0182327408097996,0.2858669113662432,0.0049851997861106,3.2760154491935305,0.9205390227343568
154,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S2_c,shoulder,,,,,,,0.083245038986206,0.3639230200971466,0.004375380943529,0.3173208062362522,0.003386794438567,2.036158516001854,1.719893148408853,0.7559487643184915,0.0147464517496904,0.3217885343068693,0.0043751889768091,5.926525221102412,1.945941319771636
155,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S2_c,elbow,,,,,,,0.083245038986206,0.312659667028563,0.0048272087590297,0.2576287194474658,0.0037932391931414,0.8945077470363204,0.7028631767292358,0.7371161779818263,0.0154218368125203,0.2951636363982048,0.0048271921478003,2.70774538175307,0.8542685685779043
156,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S4_c,shoulder,,,,,,,0.083245038986206,0.3840847654375907,0.0057732772789034,0.3180899812754699,0.004706283093484,2.3056912043950346,1.8599916925131887,0.992687764610402,0.0218588254172604,0.3837086690543798,0.0057691820773701,7.222920703383177,2.305262489235081
157,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S4_c,elbow,,,,,,,0.083245038986206,0.4573516814936343,0.0083314816032753,0.3712604386018205,0.0064788903050346,0.944429687449937,0.7165749983474997,1.3247283174424618,0.0384179436111376,0.4409390897974785,0.0083307687553868,3.6802615166656434,0.863418048704761
158,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S7_c,shoulder,,,,,,,0.083245038986206,0.3551000717780187,0.0050761008629297,0.2893397256754365,0.0041236798042384,3.4194116300376027,2.74602440650353,0.947886276496275,0.0153046826117588,0.3512781653645391,0.0050739713765398,10.37267182976065,3.375272011423164
159,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S7_c,elbow,,,,,,,0.083245038986206,0.3230750557522474,0.0045839471523883,0.2596129134725873,0.0035933027795148,1.0468773092202648,0.8196462747165717,0.940230927350043,0.0203190646507934,0.292379606975217,0.0045837047009524,3.1467206337896654,0.982164706312924
160,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S9_c,shoulder,,,,,,,0.083245038986206,0.3829270354219294,0.0057062090146378,0.3179277752490319,0.0047561877506787,1.897150980336761,1.5336824365254715,0.943041947155686,0.0173033579980103,0.3759389004316715,0.0057059731529741,5.742705908127521,1.8922905066301
161,MVLR,Tx,posvel,2-fold,fold1,eval,CALIB,S9_c,elbow,,,,,,,0.083245038986206,0.4099538647427816,0.00516799424572,0.3397332489027945,0.0039717130439417,0.657614023405224,0.5576463971554578,0.8327865020618206,0.0171302595174508,0.3430675932708832,0.0051676960939282,2.073782483982671,0.6480621910464133
162,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S03_a,shoulder,,,,,,,0.0969858169555664,0.3911324868913709,0.0140024087492435,0.3341921058230684,0.0126754898955403,1.955900620544473,1.670661089767257,0.8239116745261731,0.0280254033983917,0.3723213907838986,0.014002369790662,3.644413181971596,1.7304530913543708
163,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S03_a,elbow,,,,,,,0.0969858169555664,0.4321271961746247,0.0133586469469115,0.3349497495335544,0.0114049785436286,1.0735512276255978,0.96055568405564,1.1810740003047564,0.0351480293236588,0.3588672454720331,0.0133585871383801,2.185293392945691,0.4960442620009396
164,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S05_a,shoulder,,,,,,,0.0969858169555664,0.2766799603495465,0.0092243519210985,0.2375787957483553,0.0084365743451756,1.5753445982668044,1.3627034434607257,0.6255695625957765,0.0217780315177627,0.2690386058796412,0.0092237859192547,2.9457045803451507,0.9721949440408122
165,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S05_a,elbow,,,,,,,0.0969858169555664,0.5430276461789668,0.0088676234707408,0.4682606459414168,0.0073626084391273,1.3373228656870355,1.3027914297645995,1.3656709471304895,0.0288473069888098,0.2756878598686831,0.0088671974268105,2.1387430367174565,0.3019386322107451
166,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S06_a,shoulder,,,,,,,0.0969858169555664,0.4328278201280864,0.0113308130302249,0.3749857665438471,0.0103178220743373,2.221159173366736,2.0718375340310837,0.8328418784889957,0.0263847628187668,0.2204975952259517,0.0113304748729746,3.83249882252376,0.8363307653988725
167,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S06_a,elbow,,,,,,,0.0969858169555664,0.2355138521887634,0.0103309899349364,0.1925309012687548,0.0088431806674595,0.9481230834063162,0.848068891694262,0.8177702357025294,0.0284721898951131,0.229053145854667,0.0103308234982618,2.040148148433381,0.4854411544850284
168,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S10_a,shoulder,,,,,,,0.0969858169555664,0.2954353719592241,0.0068403134055546,0.2424826218426728,0.0061338467333171,1.0818835776487916,0.9637909165532949,0.7888924180785826,0.0187338580768723,0.197365327947236,0.006840187777081,2.014611643141388,0.5231631537662444
169,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S10_a,elbow,,,,,,,0.0969858169555664,0.2108922066204127,0.0052143269255694,0.1716763143584154,0.0044408942958258,0.5428227175375436,0.48865663319519,0.6251782786788193,0.0160153770519347,0.2044386444317318,0.0052143203795931,1.2024567724296915,0.2398415444346641
170,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S12_a,shoulder,,,,,,,0.0969858169555664,0.4292133804152028,0.0110069305248285,0.3795602705829888,0.0096623519858717,3.039849121528058,2.905771265588538,0.8291623347073094,0.0238816270242516,0.2019554093621469,0.0110048517086129,4.8517804417968815,0.8928471502641933
171,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S12_a,elbow,,,,,,,0.0969858169555664,0.2390543349910995,0.0084244389523031,0.2020555692583436,0.0065401649972383,1.7027103790381517,1.6024779041556407,0.6094950562255563,0.0274482459594488,0.1904452569408576,0.0084240252714889,3.083311302157627,0.5762015744142133
172,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S13_c,shoulder,,,,,,,0.0969858169555664,0.3581622140774013,0.0056291154024449,0.2936323899362955,0.0044934637698831,1.9857337808478623,1.6170927087697344,0.9863317147974776,0.0196177073412749,0.3549924700851309,0.0056290818329805,6.067129410175941,1.980480873101772
173,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S13_c,elbow,,,,,,,0.0969858169555664,0.3509756850678678,0.0058483174061859,0.2805170308188672,0.004642064781953,0.8587805766580991,0.6674898990284175,1.1264203689757748,0.0222703504193364,0.3479247460046235,0.0058480688473825,2.953756053126117,0.8073694302545045
174,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S14_c,shoulder,,,,,,,0.0969858169555664,0.4128642684790508,0.0064026391982421,0.334549558356714,0.0054159690497576,1.7076021958917769,1.336478606141319,1.267441047319762,0.0209205478873644,0.4108116402227424,0.0064026232856971,5.843965514574485,1.6717581037367026
175,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S14_c,elbow,,,,,,,0.0969858169555664,0.346588503649637,0.0062852565345681,0.268129394514102,0.0048019996522056,0.4716370522162535,0.3734866609700611,1.346386274263363,0.025265681667465,0.3444277797425237,0.0062852299678945,1.5010661620324877,0.4682915298592725
176,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S15_c,shoulder,,,,,,,0.0969858169555664,0.3772507712526502,0.0056528447209845,0.3178328965359967,0.0048075527773349,2.745012994714028,2.2345562862021104,1.019679674506916,0.0183369738820461,0.3725712026907113,0.0056527091921831,8.120802514671713,2.6307006499376504
177,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S15_c,elbow,,,,,,,0.0969858169555664,0.2897697524865592,0.0049786344191501,0.2335133043155949,0.0040253552460186,0.7174683130468166,0.589594210055696,0.90138379656675,0.0219217990297832,0.289739648877329,0.0049785565642047,2.0843350695471354,0.7165396150565679
178,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S16_c,shoulder,,,,,,,0.0969858169555664,0.3041638413786726,0.00413264318805,0.2529062096895417,0.0032608240487492,2.675486493858907,2.196886635930563,0.8306023642479672,0.0204758283517838,0.3041368732856361,0.0041325380082952,7.633094504769032,2.6737235179170025
179,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S16_c,elbow,,,,,,,0.0969858169555664,0.3048500352204999,0.0047961168178233,0.2572768049062189,0.003823440408443,1.1140980381072296,0.8977336703303311,0.7120782655767027,0.0174850390871836,0.3040661191691347,0.0047950603007973,3.0484974241219183,1.0907869669668218
180,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S17_c,shoulder,,,,,,,0.0969858169555664,0.3618642923015966,0.0053668277475215,0.2967333559814975,0.0044575677194123,2.887708740167352,2.319475876928892,1.0107264099866295,0.0151674303896508,0.3543455125509912,0.0053663840016661,8.799621262866,2.791842042168538
181,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S17_c,elbow,,,,,,,0.0969858169555664,0.2952644213862789,0.0049699161381341,0.239738224888671,0.0040048245408726,0.9296367900517122,0.7509675275833446,0.8341026084122837,0.0177662106914255,0.2875597915581545,0.0049696914973572,3.0364065074747097,0.9227481990242208
182,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S2_c,shoulder,,,,,,,0.0969858169555664,0.3384983770295619,0.0043598399088033,0.2914710933278394,0.0033812609816523,1.9582867654797893,1.600707180269808,0.8275444043780903,0.0147561412250653,0.3202365487013327,0.0043594572366439,6.047487187383086,1.9411239094060209
183,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S2_c,elbow,,,,,,,0.0969858169555664,0.3054804854268184,0.0048266973066925,0.2530750036732831,0.0038014728305552,0.8752648461884286,0.6958806636543058,0.7448380312118528,0.0156235223833129,0.2956657918856398,0.0048265895443583,2.9285621794325243,0.8550593628514412
184,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S4_c,shoulder,,,,,,,0.0969858169555664,0.382443813511291,0.005772741807245,0.3157560635816479,0.0046983980287022,2.316291965462976,1.8343396952547784,0.979102284056336,0.0216107558507215,0.3824414750160662,0.0057727397108022,7.334275368797853,2.3014823797915978
185,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S4_c,elbow,,,,,,,0.0969858169555664,0.4410192152982928,0.0083275591782148,0.3598402972826868,0.0064743296938977,0.8781266801078973,0.6958713703732391,1.245774914625619,0.0380428969889584,0.4397052423225528,0.0083253490397817,3.383800391480346,0.8633996228064523
186,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S7_c,shoulder,,,,,,,0.0969858169555664,0.3512857174812474,0.0050533658168734,0.2932490656044522,0.0041055619955446,3.3568832158885638,2.774856938197454,0.8821678128450958,0.0157087728956373,0.3471426016718626,0.0050533387184421,9.969698536408574,3.35531240139212
187,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S7_c,elbow,,,,,,,0.0969858169555664,0.2913939027245669,0.0045964757827379,0.2406236611848034,0.0035969189626278,1.0097975356740303,0.8093646013631326,0.7638056636659627,0.0203779158435638,0.2906436527011161,0.0045955446293967,3.1422527045122086,0.9874844539767572
188,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S9_c,shoulder,,,,,,,0.0969858169555664,0.3715326566226641,0.0056863753209769,0.3038791858366692,0.0047342403433832,1.9344352498940949,1.5307207918672183,1.054026673436764,0.0173033385400622,0.3693737587044021,0.005685820058361,6.145517514146925,1.8505401525632632
189,MVLR,Tx,posvel,2-fold,fold2,train,CALIB,S9_c,elbow,,,,,,,0.0969858169555664,0.360266161024715,0.0051547430172698,0.2962035109892924,0.0039550978220584,0.6459574488830668,0.5431062390495606,0.9395643193234264,0.0171530982087766,0.3443778461755173,0.0051546516941329,2.14319253743496,0.6377186734595262
190,MVLR,Tx,posvel,2-fold,fold2,eval,CALIB,S01_a,shoulder,,,,,,,0.0969858169555664,0.4719720512879125,0.0131440715410011,0.3971383754168217,0.0120851282178311,2.305081070002791,2.1227703175643398,0.9419788916830368,0.0280393904319377,0.2705160547461881,0.0131430917208541,4.115984329964802,0.91266384280444
191,MVLR,Tx,posvel,2-fold,fold2,eval,CALIB,S01_a,elbow,,,,,,,0.0969858169555664,0.24726115405488,0.0106239241979774,0.2059132201852801,0.0090152996055695,1.1024470878487571,0.995464870794089,0.6831483020589024,0.028665150850182,0.2468670475431575,0.0106237990360587,2.4871257165190377,0.4781725395342476
192,MVLR,Tx,posvel,2-fold,fold2,eval,CALIB,S02_a,shoulder,,,,,,,0.0969858169555664,0.4639428094815238,0.0098082738259382,0.4000186873288677,0.0088202167984033,1.9984033458422397,1.8486044719791048,0.9962954199054824,0.0227798306951633,0.2419112638112963,0.0098073399601275,3.364798663974778,0.768689456687469
193,MVLR,Tx,posvel,2-fold,fold2,eval,CALIB,S02_a,elbow,,,,,,,0.0969858169555664,0.1959179490075415,0.0076511360404353,0.1590698996405054,0.00633473178566,1.067877856511484,0.9459230608134784,0.7195850359767089,0.0263766571560545,0.1898954283331394,0.0076509417582837,2.228936868568017,0.5154684610757705
194,MVLR,Tx,posvel,2-fold,fold2,eval,CALIB,S04_a,shoulder,,,,,,,0.0969858169555664,0.4001896980325716,0.0114175064443153,0.3274259477640157,0.0100391331592223,2.7741667074215037,2.532330813829794,0.8660876042747793,0.0268144650166712,0.2507237227398918,0.0114175063876192,5.008253695218185,1.1426817758911405
